"id";"temperature";"humidity";"active";"created_at";"smoke";"weight";"rack_id"
359;21.809;76.181;1;"2023-07-12 19:46:15.000000";1.0;78.372;2
360;21.003;60.064;1;"2023-07-12 19:46:15.000000";1.0;79.097;3
361;21.269;65.381;1;"2023-07-12 19:46:15.000000";1.0;81.142;4
362;20.444;48.873;1;"2023-07-12 19:46:15.000000";1.0;80.399;5
363;21.274;65.472;1;"2023-07-12 19:46:15.000000";1.0;81.146;6
364;21.981;79.613;1;"2023-07-12 19:46:20.000000";1.0;78.217;1
365;21.136;62.725;1;"2023-07-12 19:46:20.000000";1.0;78.977;2
366;21.295;65.891;1;"2023-07-12 19:46:20.000000";1.0;81.165;3
367;21.474;69.47;1;"2023-07-12 19:46:20.000000";1.0;78.674;4
368;20.31;46.192;1;"2023-07-12 19:46:20.000000";1.0;79.721;5
369;20.144;42.878;1;"2023-07-12 19:46:20.000000";1.0;80.129;6
370;21.12;62.408;1;"2023-07-12 19:46:25.000000";1.0;78.992;1
371;20.369;47.389;1;"2023-07-12 19:46:25.000000";1.0;79.667;2
372;20.549;50.977;1;"2023-07-12 19:46:25.000000";1.0;80.494;3
373;20.731;54.619;1;"2023-07-12 19:46:25.000000";1.0;79.342;4
374;20.464;49.273;1;"2023-07-12 19:46:25.000000";1.0;80.417;5
375;20.051;41.014;1;"2023-07-12 19:46:25.000000";1.0;80.046;6
376;21.827;76.535;1;"2023-07-12 19:46:30.000000";1.0;78.356;1
377;20.478;49.558;1;"2023-07-12 19:46:30.000000";1.0;80.43;2
378;21.362;67.235;1;"2023-07-12 19:46:30.000000";1.0;81.226;3
379;20.443;48.855;1;"2023-07-12 19:46:30.000000";1.0;80.398;4
380;21.757;75.146;1;"2023-07-12 19:46:30.000000";1.0;81.582;5
381;21.479;69.572;1;"2023-07-12 19:46:30.000000";1.0;78.669;6
382;20.03;40.6;1;"2023-07-12 19:46:35.000000";1.0;80.027;1
383;21.171;63.422;1;"2023-07-12 19:46:35.000000";1.0;78.946;2
384;21.397;67.942;1;"2023-07-12 19:46:35.000000";1.0;81.257;3
385;21.607;72.135;1;"2023-07-12 19:46:35.000000";1.0;81.446;4
386;21.729;74.578;1;"2023-07-12 19:46:35.000000";1.0;81.556;5
387;21.462;69.23;1;"2023-07-12 19:46:35.000000";1.0;78.685;6
388;21.696;73.913;1;"2023-07-12 19:46:40.000000";1.0;81.526;1
389;21.272;65.44;1;"2023-07-12 19:46:40.000000";1.0;81.145;2
390;21.461;69.227;1;"2023-07-12 19:46:40.000000";1.0;78.685;3
391;21.512;70.234;1;"2023-07-12 19:46:40.000000";1.0;78.639;4
392;20.476;49.522;1;"2023-07-12 19:46:40.000000";1.0;80.428;5
393;21.715;74.302;1;"2023-07-12 19:46:40.000000";1.0;81.544;6
394;20.252;45.031;1;"2023-07-12 19:46:45.000000";1.0;79.774;1
395;20.558;51.151;1;"2023-07-12 19:46:45.000000";1.0;80.502;2
396;20.929;58.571;1;"2023-07-12 19:46:45.000000";1.0;80.836;3
397;21.559;71.184;1;"2023-07-12 19:46:45.000000";1.0;78.597;4
398;21.186;63.721;1;"2023-07-12 19:46:45.000000";1.0;78.933;5
399;21.268;65.363;1;"2023-07-12 19:46:45.000000";1.0;81.141;6
400;21.873;77.457;1;"2023-07-12 19:46:50.000000";1.0;78.314;1
401;21.953;79.051;1;"2023-07-12 19:46:50.000000";1.0;78.243;2
402;20.194;43.87;1;"2023-07-12 19:46:50.000000";1.0;80.174;3
403;20.852;57.04;1;"2023-07-12 19:46:50.000000";1.0;80.767;4
404;21.489;69.772;1;"2023-07-12 19:46:50.000000";1.0;78.66;5
405;20.404;48.086;1;"2023-07-12 19:46:50.000000";1.0;80.364;6
406;20.548;50.958;1;"2023-07-12 19:46:55.000000";1.0;80.493;1
407;21.602;72.031;1;"2023-07-12 19:46:55.000000";1.0;81.441;2
408;21.26;65.197;1;"2023-07-12 19:46:55.000000";1.0;81.134;3
409;20.684;53.684;1;"2023-07-12 19:46:55.000000";1.0;79.384;4
410;20.356;47.118;1;"2023-07-12 19:46:55.000000";1.0;79.68;5
411;20.23;44.603;1;"2023-07-12 19:46:55.000000";1.0;79.793;6
412;21.146;62.925;1;"2023-07-12 19:47:00.000000";1.0;78.968;1
413;20.503;50.059;1;"2023-07-12 19:47:00.000000";1.0;80.453;2
414;21.392;67.833;1;"2023-07-12 19:47:00.000000";1.0;81.252;3
415;21.366;67.318;1;"2023-07-12 19:47:00.000000";1.0;81.229;4
416;20.768;55.352;1;"2023-07-12 19:47:00.000000";1.0;79.309;5
417;20.945;58.896;1;"2023-07-12 19:47:00.000000";1.0;80.85;6
418;20.902;58.039;1;"2023-07-12 19:47:05.000000";1.0;80.812;1
419;21.849;76.974;1;"2023-07-12 19:47:05.000000";1.0;78.336;2
420;21.231;64.611;1;"2023-07-12 19:47:05.000000";1.0;81.107;3
421;21.382;67.649;1;"2023-07-12 19:47:05.000000";1.0;81.244;4
422;21.85;76.992;1;"2023-07-12 19:47:05.000000";1.0;78.335;5
423;21.016;60.325;1;"2023-07-12 19:47:05.000000";1.0;79.085;6
424;20.468;49.36;1;"2023-07-12 19:47:10.000000";1.0;80.421;1
425;20.242;44.835;1;"2023-07-12 19:47:10.000000";1.0;79.782;2
426;20.05;41.009;1;"2023-07-12 19:47:10.000000";1.0;80.045;3
427;21.969;79.377;1;"2023-07-12 19:47:10.000000";1.0;78.228;4
428;20.978;59.567;1;"2023-07-12 19:47:10.000000";1.0;80.88;5
429;21.257;65.146;1;"2023-07-12 19:47:10.000000";1.0;81.132;6
430;20.674;53.471;1;"2023-07-12 19:47:15.000000";1.0;79.394;1
431;21.972;79.433;1;"2023-07-12 19:47:15.000000";1.0;78.226;2
432;20.019;40.378;1;"2023-07-12 19:47:15.000000";1.0;80.017;3
433;20.255;45.092;1;"2023-07-12 19:47:15.000000";1.0;79.771;4
434;21.769;75.383;1;"2023-07-12 19:47:15.000000";1.0;81.592;5
435;21.397;67.931;1;"2023-07-12 19:47:15.000000";1.0;81.257;6
436;20.167;43.349;1;"2023-07-12 19:47:20.000000";1.0;80.151;1
437;21.127;62.543;1;"2023-07-12 19:47:20.000000";1.0;78.986;2
438;21.375;67.502;1;"2023-07-12 19:47:20.000000";1.0;81.238;3
439;20.705;54.093;1;"2023-07-12 19:47:20.000000";1.0;79.366;4
440;20.896;57.921;1;"2023-07-12 19:47:20.000000";1.0;80.806;5
441;21.441;68.82;1;"2023-07-12 19:47:20.000000";1.0;78.703;6
442;21.777;75.549;1;"2023-07-12 19:47:25.000000";1.0;81.6;1
443;20.905;58.107;1;"2023-07-12 19:47:25.000000";1.0;80.815;2
444;20.823;56.452;1;"2023-07-12 19:47:25.000000";1.0;80.74;3
445;21.241;64.81;1;"2023-07-12 19:47:25.000000";1.0;81.116;4
446;21.789;75.774;1;"2023-07-12 19:47:25.000000";1.0;81.61;5
447;20.251;45.012;1;"2023-07-12 19:47:25.000000";1.0;79.774;6
448;20.586;51.715;1;"2023-07-12 19:47:30.000000";1.0;80.527;1
449;21.52;70.394;1;"2023-07-12 19:47:30.000000";1.0;78.632;2
450;21.33;66.596;1;"2023-07-12 19:47:30.000000";1.0;81.197;3
451;21.102;62.04;1;"2023-07-12 19:47:30.000000";1.0;79.008;4
452;21.507;70.146;1;"2023-07-12 19:47:30.000000";1.0;78.643;5
453;21.065;61.304;1;"2023-07-12 19:47:30.000000";1.0;79.041;6
454;20.869;57.389;1;"2023-07-12 19:47:35.000000";1.0;80.783;1
455;20.849;56.974;1;"2023-07-12 19:47:35.000000";1.0;80.764;2
456;21.842;76.834;1;"2023-07-12 19:47:35.000000";1.0;78.342;3
457;20.535;50.696;1;"2023-07-12 19:47:35.000000";1.0;80.481;4
458;21.637;72.732;1;"2023-07-12 19:47:35.000000";1.0;81.473;5
459;21.096;61.911;1;"2023-07-12 19:47:35.000000";1.0;79.014;6
460;21.563;71.269;1;"2023-07-12 19:47:40.000000";1.0;78.593;1
461;20.458;49.156;1;"2023-07-12 19:47:40.000000";1.0;80.412;2
462;21.405;68.096;1;"2023-07-12 19:47:40.000000";1.0;78.736;3
463;21.502;70.036;1;"2023-07-12 19:47:40.000000";1.0;78.648;4
464;21.289;65.775;1;"2023-07-12 19:47:40.000000";1.0;81.16;5
465;20.565;51.309;1;"2023-07-12 19:47:40.000000";1.0;80.509;6
466;21.003;60.067;1;"2023-07-12 19:47:45.000000";1.0;79.097;1
467;20.849;56.977;1;"2023-07-12 19:47:45.000000";1.0;80.764;2
468;20.679;53.571;1;"2023-07-12 19:47:45.000000";1.0;79.389;3
469;21.953;79.061;1;"2023-07-12 19:47:45.000000";1.0;78.242;4
470;21.402;68.045;1;"2023-07-12 19:47:45.000000";1.0;78.738;5
471;21.397;67.936;1;"2023-07-12 19:47:45.000000";1.0;81.257;6
472;21.125;62.496;1;"2023-07-12 19:47:50.000000";1.0;78.988;1
473;20.314;46.282;1;"2023-07-12 19:47:50.000000";1.0;79.717;2
474;21.693;73.855;1;"2023-07-12 19:47:50.000000";1.0;81.523;3
475;21.824;76.484;1;"2023-07-12 19:47:50.000000";1.0;78.358;4
476;21.143;62.86;1;"2023-07-12 19:47:50.000000";1.0;78.971;5
477;20.686;53.729;1;"2023-07-12 19:47:50.000000";1.0;79.382;6
478;20.705;54.11;1;"2023-07-12 19:47:55.000000";1.0;79.365;1
479;21.781;75.614;1;"2023-07-12 19:47:55.000000";1.0;81.603;2
480;20.557;51.144;1;"2023-07-12 19:47:55.000000";1.0;80.501;3
481;20.75;55.002;1;"2023-07-12 19:47:55.000000";1.0;79.325;4
482;21.194;63.872;1;"2023-07-12 19:47:55.000000";1.0;78.926;5
483;21.055;61.107;1;"2023-07-12 19:47:55.000000";1.0;79.05;6
484;20.986;59.714;1;"2023-07-12 19:52:20.000000";1.0;80.887;1
485;20.945;58.909;1;"2023-07-12 19:52:20.000000";1.0;80.851;2
486;20.929;58.58;1;"2023-07-12 19:52:20.000000";1.0;80.836;3
487;21.889;77.776;1;"2023-07-12 19:52:20.000000";1.0;78.3;4
488;21.503;70.057;1;"2023-07-12 19:52:20.000000";1.0;78.647;5
489;20.345;46.903;1;"2023-07-12 19:52:20.000000";1.0;79.689;6
490;21.734;74.675;1;"2023-07-12 19:52:25.000000";1.0;81.56;1
491;21.447;68.934;1;"2023-07-12 19:52:25.000000";1.0;78.698;2
492;21.277;65.54;1;"2023-07-12 19:52:25.000000";1.0;81.149;3
493;21.44;68.806;1;"2023-07-12 19:52:25.000000";1.0;78.704;4
494;21.42;68.408;1;"2023-07-12 19:52:25.000000";1.0;78.722;5
495;21.441;68.826;1;"2023-07-12 19:52:25.000000";1.0;78.703;6
496;20.947;58.944;1;"2023-07-12 19:52:30.000000";1.0;80.852;1
497;21.004;60.079;1;"2023-07-12 19:52:30.000000";1.0;79.096;2
498;20.47;49.396;1;"2023-07-12 19:52:30.000000";1.0;80.423;3
499;20.08;41.598;1;"2023-07-12 19:52:30.000000";1.0;80.072;4
500;21.977;79.53;1;"2023-07-12 19:52:30.000000";1.0;78.221;5
501;21.498;69.962;1;"2023-07-12 19:52:30.000000";1.0;78.652;6
502;21.103;62.053;1;"2023-07-12 19:58:29.000000";1.0;79.008;1
503;21.354;67.08;1;"2023-07-12 19:58:29.000000";1.0;81.219;2
504;20.156;43.123;1;"2023-07-12 19:58:29.000000";1.0;80.141;3
505;21.004;60.072;1;"2023-07-12 19:58:29.000000";1.0;79.097;4
506;20.647;52.935;1;"2023-07-12 19:58:29.000000";1.0;79.418;5
507;21.075;61.502;1;"2023-07-12 19:58:29.000000";1.0;79.032;6
508;20.311;46.211;1;"2023-07-12 19:58:34.000000";1.0;79.72;1
509;20.692;53.832;1;"2023-07-12 19:58:34.000000";1.0;79.378;2
510;20.398;47.967;1;"2023-07-12 19:58:34.000000";1.0;79.641;3
511;21.974;79.485;1;"2023-07-12 19:58:34.000000";1.0;78.223;4
512;20.781;55.629;1;"2023-07-12 19:58:34.000000";1.0;79.297;5
513;21.455;69.104;1;"2023-07-12 19:58:34.000000";1.0;78.69;6
514;20.333;46.659;1;"2023-07-12 19:58:39.000000";1.0;79.7;1
515;20.071;41.418;1;"2023-07-12 19:58:39.000000";1.0;80.064;2
516;21.835;76.697;1;"2023-07-12 19:58:39.000000";1.0;78.349;3
517;20.291;45.825;1;"2023-07-12 19:58:39.000000";1.0;79.738;4
518;21.945;78.894;1;"2023-07-12 19:58:39.000000";1.0;78.25;5
519;21.342;66.835;1;"2023-07-12 19:58:39.000000";1.0;81.208;6
520;20.504;50.085;1;"2023-07-12 19:58:49.000000";1.0;80.454;1
521;20.372;47.436;1;"2023-07-12 19:58:49.000000";1.0;79.665;2
522;20.739;54.77;1;"2023-07-12 19:58:49.000000";1.0;79.335;3
523;21.406;68.118;1;"2023-07-12 19:58:49.000000";1.0;78.735;4
524;20.529;50.58;1;"2023-07-12 19:58:49.000000";1.0;80.476;5
525;21.799;75.978;1;"2023-07-12 19:58:49.000000";1.0;81.619;6
526;21.559;71.173;1;"2023-07-12 19:58:54.000000";1.0;78.597;1
527;21.315;66.291;1;"2023-07-12 19:58:54.000000";1.0;81.183;2
528;21.31;66.196;1;"2023-07-12 19:58:54.000000";1.0;81.179;3
529;21.741;74.816;1;"2023-07-12 19:58:54.000000";1.0;81.567;4
530;20.885;57.7;1;"2023-07-12 19:58:54.000000";1.0;80.796;5
531;20.327;46.547;1;"2023-07-12 19:58:54.000000";1.0;79.705;6
532;21.582;71.644;1;"2023-07-12 19:58:59.000000";1.0;78.576;1
533;20.164;43.274;1;"2023-07-12 19:58:59.000000";1.0;80.147;2
534;21.69;73.802;1;"2023-07-12 19:58:59.000000";1.0;81.521;3
535;21.886;77.721;1;"2023-07-12 19:58:59.000000";1.0;78.303;4
536;21.542;70.847;1;"2023-07-12 19:58:59.000000";1.0;78.612;5
537;20.911;58.218;1;"2023-07-12 19:58:59.000000";1.0;80.82;6
538;20.641;52.812;1;"2023-07-12 19:59:30.000000";1.0;79.423;1
539;21.009;60.17;1;"2023-07-12 19:59:30.000000";1.0;79.092;2
540;20.34;46.808;1;"2023-07-12 19:59:30.000000";1.0;79.694;3
541;21.475;69.504;1;"2023-07-12 19:59:30.000000";1.0;78.672;4
542;21.426;68.519;1;"2023-07-12 19:59:30.000000";1.0;78.717;5
543;20.406;48.112;1;"2023-07-12 19:59:30.000000";1.0;80.365;6
544;20.799;55.988;1;"2023-07-12 19:59:35.000000";1.0;79.281;1
545;20.391;47.813;1;"2023-07-12 19:59:35.000000";1.0;79.648;2
546;21.618;72.364;1;"2023-07-12 19:59:35.000000";1.0;81.456;3
547;20.199;43.971;1;"2023-07-12 19:59:35.000000";1.0;80.179;4
548;20.456;49.117;1;"2023-07-12 19:59:35.000000";1.0;80.41;5
549;21.337;66.737;1;"2023-07-12 19:59:35.000000";1.0;81.203;6
550;20.307;46.142;1;"2023-07-12 19:59:40.000000";1.0;79.724;1
551;20.977;59.548;1;"2023-07-12 19:59:40.000000";1.0;80.88;2
552;21.338;66.765;1;"2023-07-12 19:59:40.000000";1.0;81.204;3
553;20.223;44.468;1;"2023-07-12 19:59:40.000000";1.0;79.799;4
554;21.786;75.726;1;"2023-07-12 19:59:40.000000";1.0;81.608;5
555;21.572;71.442;1;"2023-07-12 19:59:40.000000";1.0;78.585;6
556;20.823;56.467;1;"2023-07-12 20:00:20.000000";1.0;80.741;1
557;21.47;69.405;1;"2023-07-12 20:00:20.000000";1.0;78.677;2
558;21.332;66.642;1;"2023-07-12 20:00:20.000000";1.0;81.199;3
559;21.062;61.235;1;"2023-07-12 20:00:20.000000";1.0;79.044;4
560;20.353;47.069;1;"2023-07-12 20:00:20.000000";1.0;79.682;5
561;20.028;40.555;1;"2023-07-12 20:00:20.000000";1.0;80.025;6
562;20.661;53.211;1;"2023-07-12 20:00:25.000000";1.0;79.405;1
563;21.62;72.392;1;"2023-07-12 20:00:25.000000";1.0;81.458;2
564;20.647;52.938;1;"2023-07-12 20:00:25.000000";1.0;79.418;3
565;21.991;79.814;1;"2023-07-12 20:00:25.000000";1.0;78.208;4
566;20.942;58.839;1;"2023-07-12 20:00:25.000000";1.0;80.848;5
567;20.338;46.759;1;"2023-07-12 20:00:25.000000";1.0;79.696;6
568;21.038;60.764;1;"2023-07-12 20:00:30.000000";1.0;79.066;1
569;20.607;52.133;1;"2023-07-12 20:00:30.000000";1.0;79.454;2
570;21.535;70.703;1;"2023-07-12 20:00:30.000000";1.0;78.618;3
571;20.937;58.733;1;"2023-07-12 20:00:30.000000";1.0;80.843;4
572;21.141;62.827;1;"2023-07-12 20:00:30.000000";1.0;78.973;5
573;21.27;65.408;1;"2023-07-12 20:00:30.000000";1.0;81.143;6
574;20.319;46.383;1;"2023-07-12 20:00:35.000000";1.0;79.713;1
575;21.849;76.983;1;"2023-07-12 20:00:35.000000";1.0;78.336;2
576;20.401;48.014;1;"2023-07-12 20:00:35.000000";1.0;80.361;3
577;21.972;79.44;1;"2023-07-12 20:00:35.000000";1.0;78.225;4
578;21.087;61.746;1;"2023-07-12 20:00:35.000000";1.0;79.021;5
579;21.516;70.322;1;"2023-07-12 20:00:35.000000";1.0;78.635;6
580;20.082;41.638;1;"2023-07-12 20:00:40.000000";1.0;80.074;1
581;21.541;70.819;1;"2023-07-12 20:00:40.000000";1.0;78.613;2
582;20.282;45.645;1;"2023-07-12 20:00:40.000000";1.0;79.746;3
583;21.924;78.485;1;"2023-07-12 20:00:40.000000";1.0;78.268;4
584;20.427;48.532;1;"2023-07-12 20:00:40.000000";1.0;80.384;5
585;21.634;72.685;1;"2023-07-12 20:00:40.000000";1.0;81.471;6
586;21.536;70.719;1;"2023-07-12 20:00:45.000000";1.0;78.618;1
587;21.563;71.27;1;"2023-07-12 20:00:45.000000";1.0;78.593;2
588;20.106;42.129;1;"2023-07-12 20:00:45.000000";1.0;80.096;3
589;20.283;45.666;1;"2023-07-12 20:00:45.000000";1.0;79.745;4
590;20.75;54.994;1;"2023-07-12 20:00:45.000000";1.0;79.325;5
591;21.822;76.447;1;"2023-07-12 20:00:45.000000";1.0;78.36;6
592;21.937;78.739;1;"2023-07-12 20:00:50.000000";1.0;78.257;1
593;20.201;44.02;1;"2023-07-12 20:00:50.000000";1.0;79.819;2
594;20.351;47.016;1;"2023-07-12 20:00:50.000000";1.0;79.684;3
595;20.229;44.578;1;"2023-07-12 20:00:51.000000";1.0;79.794;4
596;21.089;61.787;1;"2023-07-12 20:00:51.000000";1.0;79.02;5
597;21.041;60.83;1;"2023-07-12 20:00:51.000000";1.0;79.063;6
598;21.511;70.219;1;"2023-07-12 20:00:55.000000";1.0;78.64;1
599;21.221;64.417;1;"2023-07-12 20:00:56.000000";1.0;81.099;2
600;20.112;42.246;1;"2023-07-12 20:00:56.000000";1.0;80.101;3
601;20.963;59.263;1;"2023-07-12 20:00:56.000000";1.0;80.867;4
602;21.429;68.576;1;"2023-07-12 20:00:56.000000";1.0;78.714;5
603;21.549;70.983;1;"2023-07-12 20:00:56.000000";1.0;78.606;6
604;21.968;79.353;1;"2023-07-12 20:01:01.000000";1.0;78.229;1
605;20.774;55.487;1;"2023-07-12 20:01:01.000000";1.0;79.303;2
606;20.124;42.479;1;"2023-07-12 20:01:01.000000";1.0;80.112;3
607;20.228;44.566;1;"2023-07-12 20:01:01.000000";1.0;79.795;4
608;21.168;63.367;1;"2023-07-12 20:01:01.000000";1.0;78.949;5
609;20.241;44.819;1;"2023-07-12 20:01:01.000000";1.0;79.783;6
610;21.623;72.467;1;"2023-07-12 20:01:06.000000";1.0;81.461;1
611;21.299;65.989;1;"2023-07-12 20:01:06.000000";1.0;81.17;2
612;21.735;74.699;1;"2023-07-12 20:01:06.000000";1.0;81.561;3
613;21.401;68.023;1;"2023-07-12 20:01:06.000000";1.0;78.739;4
614;21.699;73.99;1;"2023-07-12 20:01:06.000000";1.0;81.53;5
615;21.514;70.288;1;"2023-07-12 20:01:06.000000";1.0;78.637;6
616;20.677;53.539;1;"2023-07-12 20:01:11.000000";1.0;79.391;1
617;20.299;45.982;1;"2023-07-12 20:01:11.000000";1.0;79.731;2
618;20.593;51.857;1;"2023-07-12 20:01:11.000000";1.0;80.534;3
619;21.089;61.783;1;"2023-07-12 20:01:11.000000";1.0;79.02;4
620;21.778;75.556;1;"2023-07-12 20:01:11.000000";1.0;81.6;5
621;21.056;61.123;1;"2023-07-12 20:01:11.000000";1.0;79.049;6
622;20.93;58.593;1;"2023-07-12 20:01:16.000000";1.0;80.837;1
623;20.51;50.19;1;"2023-07-12 20:01:16.000000";1.0;80.459;2
624;20.04;40.791;1;"2023-07-12 20:01:16.000000";1.0;80.036;3
625;21.864;77.289;1;"2023-07-12 20:01:16.000000";1.0;78.322;4
626;21.673;73.457;1;"2023-07-12 20:01:16.000000";1.0;81.506;5
627;20.921;58.412;1;"2023-07-12 20:01:16.000000";1.0;80.829;6
628;21.166;63.327;1;"2023-07-12 20:01:21.000000";1.0;78.95;1
629;20.018;40.354;1;"2023-07-12 20:01:21.000000";1.0;80.016;2
630;21.148;62.967;1;"2023-07-12 20:01:21.000000";1.0;78.967;3
631;21.061;61.228;1;"2023-07-12 20:01:21.000000";1.0;79.045;4
632;20.031;40.619;1;"2023-07-12 20:01:21.000000";1.0;80.028;5
633;20.787;55.733;1;"2023-07-12 20:01:21.000000";1.0;79.292;6
634;21.446;68.916;1;"2023-07-12 20:01:26.000000";1.0;78.699;1
635;21.56;71.201;1;"2023-07-12 20:01:26.000000";1.0;78.596;2
636;21.136;62.722;1;"2023-07-12 20:01:26.000000";1.0;78.977;3
637;20.692;53.844;1;"2023-07-12 20:01:26.000000";1.0;79.377;4
638;20.995;59.893;1;"2023-07-12 20:01:26.000000";1.0;80.895;5
639;21.256;65.126;1;"2023-07-12 20:01:26.000000";1.0;81.131;6
640;21.926;78.512;1;"2023-07-12 20:01:31.000000";1.0;78.267;1
641;20.24;44.802;1;"2023-07-12 20:01:31.000000";1.0;79.784;2
642;20.999;59.976;1;"2023-07-12 20:01:31.000000";1.0;80.899;3
643;20.014;40.275;1;"2023-07-12 20:01:31.000000";1.0;80.012;4
644;21.914;78.272;1;"2023-07-12 20:01:31.000000";1.0;78.278;5
645;20.569;51.389;1;"2023-07-12 20:01:31.000000";1.0;80.512;6
646;21.44;68.794;1;"2023-07-12 20:01:41.000000";1.0;78.704;1
647;20.495;49.899;1;"2023-07-12 20:01:41.000000";1.0;80.445;2
648;21.243;64.865;1;"2023-07-12 20:01:41.000000";1.0;81.119;3
649;21.3;66.007;1;"2023-07-12 20:01:41.000000";1.0;81.17;4
650;21.493;69.855;1;"2023-07-12 20:01:41.000000";1.0;78.657;5
651;21.229;64.587;1;"2023-07-12 20:01:41.000000";1.0;81.106;6
652;20.074;41.479;1;"2023-07-12 20:01:46.000000";1.0;80.067;1
653;21.313;66.266;1;"2023-07-12 20:01:46.000000";1.0;81.182;2
654;21.136;62.728;1;"2023-07-12 20:01:46.000000";1.0;78.977;3
655;21.664;73.274;1;"2023-07-12 20:01:46.000000";1.0;81.497;4
656;21.828;76.566;1;"2023-07-12 20:01:46.000000";1.0;78.355;5
657;21.369;67.377;1;"2023-07-12 20:01:46.000000";1.0;81.232;6
658;21.475;69.501;1;"2023-07-12 20:09:27.000000";1.0;78.672;1
659;20.013;40.257;1;"2023-07-12 20:09:27.000000";1.0;80.012;2
660;21.103;62.052;1;"2023-07-12 20:09:27.000000";1.0;79.008;3
661;21.731;74.614;1;"2023-07-12 20:09:27.000000";1.0;81.558;4
662;20.285;45.701;1;"2023-07-12 20:09:27.000000";1.0;79.743;5
663;20.982;59.633;1;"2023-07-12 20:09:27.000000";1.0;80.883;6
664;21.553;71.055;1;"2023-07-12 20:09:32.000000";1.0;78.603;1
665;21.38;67.592;1;"2023-07-12 20:09:32.000000";1.0;81.242;2
666;20.923;58.46;1;"2023-07-12 20:09:32.000000";1.0;80.831;3
667;21.169;63.378;1;"2023-07-12 20:09:32.000000";1.0;78.948;4
668;21.287;65.734;1;"2023-07-12 20:09:32.000000";1.0;81.158;5
669;21.808;76.164;1;"2023-07-12 20:09:32.000000";1.0;78.373;6
670;20.942;58.836;1;"2023-07-12 20:09:37.000000";1.0;80.848;1
671;20.171;43.423;1;"2023-07-12 20:09:37.000000";1.0;80.154;2
672;21.891;77.818;1;"2023-07-12 20:09:37.000000";1.0;78.298;3
673;21.294;65.888;1;"2023-07-12 20:09:37.000000";1.0;81.165;4
674;21.893;77.853;1;"2023-07-12 20:09:37.000000";1.0;78.297;5
675;21.92;78.397;1;"2023-07-12 20:09:37.000000";1.0;78.272;6
676;21.356;67.12;1;"2023-07-12 20:09:42.000000";1.0;81.22;1
677;20.563;51.257;1;"2023-07-12 20:09:42.000000";1.0;80.507;2
678;21.517;70.346;1;"2023-07-12 20:09:42.000000";1.0;78.634;3
679;21.367;67.343;1;"2023-07-12 20:09:42.000000";1.0;81.23;4
680;20.296;45.917;1;"2023-07-12 20:09:42.000000";1.0;79.734;5
681;20.047;40.947;1;"2023-07-12 20:09:42.000000";1.0;80.043;6
682;21.271;65.411;1;"2023-07-12 20:09:47.000000";1.0;81.144;1
683;21.387;67.74;1;"2023-07-12 20:09:47.000000";1.0;81.248;2
684;21.085;61.704;1;"2023-07-12 20:09:47.000000";1.0;79.023;3
685;21.374;67.486;1;"2023-07-12 20:09:47.000000";1.0;81.237;4
686;20.682;53.645;1;"2023-07-12 20:09:47.000000";1.0;79.386;5
687;20.411;48.224;1;"2023-07-12 20:09:47.000000";1.0;80.37;6
688;21.82;76.409;1;"2023-07-12 20:09:52.000000";1.0;78.362;1
689;21.988;79.764;1;"2023-07-12 20:09:52.000000";1.0;78.211;2
690;20.988;59.759;1;"2023-07-12 20:09:52.000000";1.0;80.889;3
691;21.814;76.278;1;"2023-07-12 20:09:52.000000";1.0;78.367;4
692;21.829;76.578;1;"2023-07-12 20:09:52.000000";1.0;78.354;5
693;21.538;70.768;1;"2023-07-12 20:09:52.000000";1.0;78.615;6
694;21.428;68.555;1;"2023-07-12 20:09:57.000000";1.0;78.715;1
695;20.042;40.838;1;"2023-07-12 20:09:57.000000";1.0;80.038;2
696;20.088;41.759;1;"2023-07-12 20:09:57.000000";1.0;80.079;3
697;20.79;55.802;1;"2023-07-12 20:09:57.000000";1.0;79.289;4
698;21.3;66.003;1;"2023-07-12 20:09:57.000000";1.0;81.17;5
699;20.754;55.07;1;"2023-07-12 20:09:57.000000";1.0;79.322;6
700;20.692;53.83;1;"2023-07-12 20:10:02.000000";1.0;79.378;1
701;21.648;72.962;1;"2023-07-12 20:10:02.000000";1.0;81.483;2
702;20.278;45.565;1;"2023-07-12 20:10:02.000000";1.0;79.75;3
703;21.608;72.168;1;"2023-07-12 20:10:02.000000";1.0;81.448;4
704;20.818;56.353;1;"2023-07-12 20:10:02.000000";1.0;80.736;5
705;21.662;73.236;1;"2023-07-12 20:10:02.000000";1.0;81.496;6
706;20.225;44.502;1;"2023-07-12 20:10:07.000000";1.0;79.797;1
707;21.639;72.779;1;"2023-07-12 20:10:07.000000";1.0;81.475;2
708;21.538;70.754;1;"2023-07-12 20:10:07.000000";1.0;78.616;3
709;21.462;69.247;1;"2023-07-12 20:10:07.000000";1.0;78.684;4
710;20.201;44.012;1;"2023-07-12 20:10:07.000000";1.0;79.819;5
711;20.847;56.943;1;"2023-07-12 20:10:07.000000";1.0;80.762;6
712;20.406;48.115;1;"2023-07-12 20:10:12.000000";1.0;80.365;1
713;20.362;47.249;1;"2023-07-12 20:10:12.000000";1.0;79.674;2
714;21.287;65.743;1;"2023-07-12 20:10:12.000000";1.0;81.158;3
715;21.08;61.601;1;"2023-07-12 20:10:12.000000";1.0;79.028;4
716;20.707;54.144;1;"2023-07-12 20:10:12.000000";1.0;79.364;5
